student_id,sequence,Note test TP,group
2542,"['technical_environment_home', 'documentation_docker', 'practice_docker', 'practice_postgresql', 'practice_docker_advanced', 'documentation_rdbms', 'documentation_programming', 'inversion_of_control', 'spring_bean', 'practice_spring', 'web_architecture_home', 'lecture_technical_architecture', 'lecture_xml', 'lecture_relational_model', 'lecture_db_integrity', 'lecture_relational_algebra', 'activity_relational_model', 'activity_relational_model_correction', 'lecture_modeling_normalization', 'lecture_conceptual_modeling', 'activity_conceptual_modeling', 'lecture_normalization', 'activity_decomposition', 'activity_normalization', 'activity_normalization_correction', 'activity_sql', 'activity_sql_correction', 'practice_sql', 'lecture_transaction', 'practice_transaction', 'practice_sql', 'practice_transaction_correction', 'web_architecture_home', 'lecture_technical_architecture', 'lecture_software_architecture', 'lecture_dto', 'lecture_mvc_spring', 'web_architecture_home', 'lecture_software_architecture', 'lecture_dto', 'lecture_mvc_spring', 'lecture_jpa', 'practice_jpa', 'web_architecture_home', 'practice_jpa_advanced', 'lecture_conceptual_modeling', 'activity_normalization', 'lecture_normalization', 'activity_conceptual_modeling', 'lecture_independence_views', 'lecture_modeling_normalization', 'lecture_transaction', 'practice_jpa', 'practice_jpa_advanced', 'practice_spring_2tiers', 'technical_environment_home', 'inversion_of_control', 'web_architecture_home', 'lecture_xml', 'web_architecture_home', 'lecture_xml', 'lecture_json', 'practice_json', 'activity_conceptual_modeling', 'activity_decomposition', 'activity_normalization', 'lecture_independence_views', 'lecture_normalization', 'practice_independence_views', 'lecture_conceptual_modeling', 'web_architecture_home', 'lecture_conceptual_modeling', 'lecture_normalization', 'web_architecture_home', 'practice_jpa', 'practice_jpa_advanced']",15.21,success
2543,"['technical_environment_home', 'documentation_docker', 'web_architecture_home', 'technical_environment_home', 'prerequisite_techenv_2025', 'documentation_docker', 'practice_docker', 'documentation_programming', 'technical_environment_home', 'prerequisite_techenv_2025', 'practice_docker', 'practice_postgresql', 'documentation_programming', 'practice_spring', 'technical_environment_home', 'prerequisite_techenv_2025', 'technical_environment_home', 'prerequisite_data_2025', 'lecture_relational_model', 'prerequisite_data_2025', 'lecture_relational_model', 'lecture_db_integrity', 'activity_relational_model', 'activity_relational_model_correction', 'lecture_relational_algebra', 'lecture_modeling_normalization', 'lecture_conceptual_modeling', 'prerequisite_data_2025', 'lecture_modeling_normalization', 'lecture_conceptual_modeling', 'activity_conceptual_modeling', 'activity_conceptual_modeling_correction', 'lecture_normalization', 'web_architecture_home', 'prerequisite_archiweb_2025', 'prerequisite_data_2025', 'lecture_normalization', 'web_architecture_home', 'prerequisite_archiweb_2025', 'practice_jpa', 'prerequisite_data_2025', 'activity_normalization', 'lecture_normalization', 'lecture_conceptual_modeling', 'activity_conceptual_modeling', 'web_architecture_home', 'practice_jpa_advanced', 'practice_spring_2tiers', 'lecture_jpa', 'practice_jpa', 'lecture_dto', 'practice_xml', 'practice_schema_xml', 'lecture_json', 'practice_json', 'practice_spring_2tiers_ext', 'web_architecture_home', 'practice_jpa_advanced', 'practice_spring_2tiers_ext', 'web_architecture_home', 'practice_jpa_advanced', 'practice_spring_2tiers', 'practice_jpa', 'practice_spring_2tiers_ext', 'web_architecture_home', 'prerequisite_archiweb_2025', 'practice_spring_2tiers', 'practice_jpa', 'practice_jpa_advanced', 'web_architecture_home', 'prerequisite_data_2025', 'lecture_conceptual_modeling']",16.88,success
2544,"['technical_environment_home', 'prerequisite_techenv_2025', 'documentation_docker', 'practice_docker', 'technical_environment_home', 'prerequisite_techenv_2025', 'spring_bean', 'inversion_of_control', 'documentation_programming', 'documentation_docker', 'practice_docker_advanced', 'practice_docker', 'practice_postgresql', 'documentation_rdbms', 'practice_spring', 'web_architecture_home', 'lecture_jaxb', 'lecture_technical_architecture', 'prerequisite_data_2025', 'lecture_relational_model', 'lecture_db_integrity', 'activity_relational_model', 'activity_relational_model_correction', 'lecture_modeling_normalization', 'lecture_conceptual_modeling', 'activity_conceptual_modeling', 'activity_conceptual_modeling_correction', 'lecture_normalization', 'activity_normalization', 'activity_conceptual_modeling_advanced', 'web_architecture_home', 'activity_sql', 'prerequisite_data_2025', 'activity_conceptual_modeling', 'lecture_normalization', 'activity_sql', 'activity_normalization', 'activity_normalization_correction', 'practice_sql', 'practice_sql_correction', 'lecture_transaction', 'practice_transaction', 'web_architecture_home', 'practice_spring_2tiers', 'web_architecture_home', 'lecture_technical_architecture', 'lecture_software_architecture', 'lecture_jpa', 'practice_jpa', 'lecture_mvc_spring', 'lecture_dto', 'web_architecture_home', 'lecture_technical_architecture', 'lecture_software_architecture', 'lecture_dto', 'lecture_mvc_spring', 'lecture_jpa', 'practice_jpa', 'web_architecture_home', 'practice_jpa', 'lecture_mvc_spring', 'practice_spring_2tiers', 'lecture_jpa', 'web_architecture_home', 'practice_spring_2tiers', 'lecture_conceptual_modeling', 'activity_normalization', 'activity_decomposition', 'practice_jpa', 'practice_spring_2tiers', 'activity_conceptual_modeling', 'lecture_normalization', 'activity_normalization', 'activity_decomposition', 'activity_conceptual_modeling_correction', 'activity_decomposition', 'activity_decomposition_correction', 'activity_conceptual_modeling', 'activity_conceptual_modeling_correction', 'web_architecture_home', 'practice_jpa']",10.5,failure
2545,"['technical_environment_home', 'documentation_docker', 'documentation_programming', 'prerequisite_techenv_2025', 'practice_spring', 'practice_docker', 'documentation_programming', 'practice_spring', 'technical_environment_home', 'documentation_docker', 'practice_docker', 'practice_postgresql', 'technical_environment_home', 'practice_postgresql', 'practice_docker', 'prerequisite_data_2025', 'lecture_modeling_normalization', 'lecture_conceptual_modeling', 'activity_conceptual_modeling', 'activity_sql', 'practice_sql', 'activity_sql', 'lecture_conceptual_modeling', 'activity_conceptual_modeling', 'activity_conceptual_modeling_correction', 'lecture_normalization', 'activity_normalization', 'web_architecture_home', 'prerequisite_data_2025', 'activity_sql', 'lecture_normalization', 'activity_normalization', 'activity_normalization_correction', 'lecture_relational_model', 'practice_sql', 'activity_sql', 'technical_environment_home', 'web_architecture_home', 'lecture_technical_architecture', 'lecture_software_architecture', 'lecture_dto', 'lecture_mvc_spring', 'prerequisite_archiweb_2025', 'lecture_jpa', 'web_architecture_home', 'prerequisite_archiweb_2025', 'lecture_xml', 'practice_xml', 'lecture_transaction', 'practice_transaction', 'lecture_technical_architecture', 'lecture_software_architecture', 'lecture_dto', 'lecture_mvc_spring', 'lecture_jpa', 'practice_jpa', 'web_architecture_home', 'practice_spring_2tiers', 'web_architecture_home', 'lecture_modeling_normalization', 'lecture_conceptual_modeling', 'activity_decomposition', 'activity_normalization', 'lecture_normalization', 'lecture_relational_model', 'technical_environment_home', 'practice_docker', 'lecture_normalization', 'lecture_conceptual_modeling', 'lecture_modeling_normalization', 'lecture_normalization', 'web_architecture_home']",9.41,failure
2546,"['technical_environment_home', 'prerequisite_techenv_2025', 'documentation_docker', 'practice_docker', 'practice_docker_advanced', 'technical_environment_home', 'practice_postgresql', 'spring_bean', 'documentation_programming', 'inversion_of_control', 'documentation_rdbms', 'prerequisite_archiweb_2025', 'lecture_technical_architecture', 'lecture_software_architecture', 'lecture_mvc_spring', 'lecture_jaxb', 'lecture_validity', 'practice_spring_2tiers', 'web_architecture_home', 'prerequisite_techenv_2025', 'practice_docker', 'practice_spring', 'technical_environment_home', 'documentation_docker', 'practice_docker', 'practice_postgresql', 'practice_docker_advanced', 'web_architecture_home', 'technical_environment_home', 'documentation_rdbms', 'documentation_programming', 'practice_postgresql', 'practice_docker_advanced', 'practice_docker', 'lecture_relational_model', 'lecture_db_integrity', 'web_architecture_home', 'lecture_technical_architecture', 'technical_environment_home', 'practice_postgresql', 'documentation_programming', 'practice_spring', 'prerequisite_techenv_2025', 'prerequisite_archiweb_2025', 'lecture_relational_model', 'lecture_normalization', 'lecture_modeling_normalization', 'lecture_db_integrity', 'activity_relational_model', 'lecture_conceptual_modeling', 'activity_conceptual_modeling', 'lecture_jaxb', 'activity_normalization', 'activity_sql', 'practice_sql', 'web_architecture_home', 'technical_environment_home', 'activity_conceptual_modeling_correction', 'lecture_technical_architecture', 'lecture_software_architecture', 'lecture_mvc_spring', 'lecture_dto', 'lecture_xml', 'lecture_json', 'lecture_validity', 'lecture_xpath', 'lecture_parser', 'practice_xml', 'practice_json', 'lecture_jpa', 'prerequisite_archiweb_2025', 'documentation_docker', 'practice_docker', 'technical_environment_home', 'web_architecture_home', 'lecture_dto', 'lecture_mvc_spring', 'web_architecture_home', 'lecture_mvc_spring', 'lecture_software_architecture', 'lecture_jpa', 'web_architecture_home', 'prerequisite_archiweb_2025', 'lecture_mvc_spring', 'lecture_jpa', 'practice_jpa_advanced', 'practice_spring_2tiers', 'practice_spring_2tiers_ext', 'practice_jpa', 'web_architecture_home', 'prerequisite_archiweb_2025', 'practice_spring_2tiers', 'lecture_modeling_normalization', 'lecture_conceptual_modeling', 'activity_conceptual_modeling', 'activity_normalization', 'activity_decomposition', 'web_architecture_home', 'lecture_jaxb', 'practice_xml', 'technical_environment_home']",14.63,success
2547,"['technical_environment_home', 'documentation_docker', 'practice_docker', 'technical_environment_home', 'documentation_docker', 'practice_docker', 'practice_docker_advanced', 'lecture_relational_model', 'technical_environment_home', 'practice_docker', 'lecture_modeling_normalization', 'lecture_conceptual_modeling', 'activity_conceptual_modeling', 'web_architecture_home', 'technical_environment_home', 'activity_relational_model', 'lecture_db_integrity', 'lecture_normalization', 'activity_normalization', 'practice_docker', 'lecture_normalization', 'activity_normalization', 'activity_sql', 'practice_sql', 'practice_sql_correction', 'lecture_transaction', 'practice_transaction', 'lecture_transaction', 'practice_transaction', 'practice_transaction_correction', 'web_architecture_home', 'lecture_technical_architecture', 'lecture_software_architecture', 'lecture_dto', 'lecture_conceptual_modeling', 'lecture_modeling_normalization', 'web_architecture_home', 'lecture_dto', 'lecture_software_architecture', 'lecture_mvc_spring', 'lecture_jpa', 'practice_transaction', 'lecture_transaction', 'web_architecture_home', 'lecture_mvc_spring', 'practice_spring_2tiers', 'lecture_jpa', 'practice_jpa', 'practice_docker_advanced']",12.57,success
2548,"['technical_environment_home', 'documentation_programming', 'documentation_docker', 'prerequisite_techenv_2025', 'documentation_rdbms', 'technical_environment_home', 'web_architecture_home', 'documentation_docker', 'practice_docker_advanced', 'prerequisite_techenv_2025', 'lecture_technical_architecture', 'prerequisite_data_2025', 'technical_environment_home', 'practice_postgresql', 'documentation_rdbms', 'lecture_relational_model', 'lecture_db_integrity', 'practice_docker', 'web_architecture_home', 'lecture_technical_architecture', 'activity_relational_model', 'lecture_modeling_normalization', 'lecture_conceptual_modeling', 'activity_sql', 'activity_conceptual_modeling', 'activity_relational_model_correction', 'activity_conceptual_modeling_correction', 'activity_conceptual_modeling_advanced', 'activity_conceptual_modeling_advanced_correction', 'prerequisite_archiweb_2025', 'technical_environment_home', 'prerequisite_techenv_2025', 'documentation_docker', 'practice_docker', 'practice_docker_advanced', 'documentation_programming', 'practice_spring', 'lecture_normalization', 'activity_normalization', 'activity_normalization_correction', 'web_architecture_home', 'prerequisite_archiweb_2025', 'lecture_technical_architecture', 'lecture_software_architecture', 'lecture_dto', 'lecture_xml', 'practice_xml', 'lecture_json', 'lecture_jpa', 'prerequisite_data_2025', 'lecture_relational_model', 'lecture_db_integrity', 'lecture_modeling_normalization', 'activity_relational_model', 'activity_relational_model_correction', 'lecture_conceptual_modeling', 'activity_conceptual_modeling', 'activity_normalization', 'activity_decomposition', 'practice_transaction', 'lecture_transaction', 'web_architecture_home', 'prerequisite_archiweb_2025', 'lecture_technical_architecture', 'lecture_software_architecture', 'lecture_jpa', 'technical_environment_home', 'documentation_docker', 'practice_docker', 'lecture_mvc_spring', 'web_architecture_home', 'prerequisite_archiweb_2025', 'web_architecture_home', 'lecture_jpa', 'practice_jpa', 'practice_spring_2tiers_ext', 'web_architecture_home', 'practice_spring_2tiers', 'practice_spring_2tiers_ext', 'web_architecture_home', 'practice_spring_2tiers', 'prerequisite_data_2025', 'lecture_normalization', 'activity_normalization', 'activity_conceptual_modeling', 'lecture_conceptual_modeling', 'lecture_modeling_normalization', 'web_architecture_home', 'prerequisite_archiweb_2025', 'lecture_json', 'lecture_xml', 'lecture_jaxb', 'practice_xml', 'web_architecture_home', 'technical_environment_home', 'documentation_docker', 'practice_docker', 'documentation_docker', 'technical_environment_home']",15.96,success
2549,"['technical_environment_home', 'prerequisite_techenv_2025', 'web_architecture_home', 'prerequisite_archiweb_2025', 'documentation_docker', 'practice_docker_advanced', 'documentation_rdbms', 'technical_environment_home', 'prerequisite_techenv_2025', 'documentation_docker', 'practice_docker', 'practice_docker_advanced', 'documentation_rdbms', 'practice_postgresql', 'documentation_programming', 'practice_spring', 'spring_bean', 'inversion_of_control', 'technical_environment_home', 'prerequisite_techenv_2025', 'spring_bean', 'inversion_of_control', 'practice_docker_advanced', 'documentation_rdbms', 'documentation_programming', 'practice_postgresql', 'web_architecture_home', 'prerequisite_archiweb_2025', 'lecture_technical_architecture', 'lecture_mvc_spring', 'prerequisite_data_2025', 'lecture_relational_model', 'lecture_db_integrity', 'activity_relational_model', 'activity_relational_model_correction', 'lecture_relational_algebra', 'lecture_modeling_normalization', 'activity_conceptual_modeling', 'prerequisite_data_2025', 'lecture_modeling_normalization', 'activity_relational_model', 'lecture_conceptual_modeling', 'activity_conceptual_modeling_correction', 'lecture_normalization', 'activity_normalization', 'activity_decomposition', 'lecture_normalization', 'web_architecture_home', 'prerequisite_data_2025', 'activity_conceptual_modeling', 'lecture_normalization', 'activity_decomposition', 'activity_normalization', 'lecture_transaction', 'practice_transaction', 'documentation_rdbms', 'practice_transaction_correction', 'activity_sql', 'practice_sql', 'practice_indexation', 'practice_isolation', 'web_architecture_home', 'prerequisite_archiweb_2025', 'lecture_technical_architecture', 'lecture_software_architecture', 'lecture_mvc_spring', 'web_architecture_home', 'prerequisite_archiweb_2025', 'lecture_software_architecture', 'lecture_technical_architecture', 'practice_jpa', 'practice_jpa_advanced', 'lecture_mvc_spring', 'practice_spring_2tiers', 'technical_environment_home', 'prerequisite_techenv_2025', 'practice_spring', 'practice_postgresql', 'documentation_docker', 'practice_docker', 'web_architecture_home', 'prerequisite_archiweb_2025', 'practice_spring_2tiers', 'practice_spring_2tiers_ext', 'lecture_software_architecture', 'lecture_dto', 'web_architecture_home', 'lecture_jpa', 'practice_jpa', 'practice_jpa_advanced', 'web_architecture_home', 'prerequisite_archiweb_2025', 'practice_xml', 'web_architecture_home', 'prerequisite_archiweb_2025', 'lecture_xml', 'lecture_validity', 'practice_xml', 'prerequisite_data_2025', 'activity_normalization', 'activity_decomposition', 'activity_decomposition_correction', 'activity_conceptual_modeling', 'lecture_conceptual_modeling', 'lecture_normalization', 'web_architecture_home', 'prerequisite_archiweb_2025', 'practice_spring_2tiers_ext', 'prerequisite_data_2025', 'lecture_independence_views', 'activity_conceptual_modeling_advanced', 'practice_independence_views', 'practice_independence_views_correction', 'web_architecture_home', 'prerequisite_data_2025', 'practice_advanced_sql', 'practice_advanced_sql_correction', 'technical_environment_home']",17.31,success
255,"['technical_environment_home', 'documentation_docker', 'practice_docker', 'practice_docker_advanced', 'documentation_rdbms', 'practice_postgresql', 'practice_docker', 'documentation_programming', 'inversion_of_control', 'practice_spring', 'practice_docker', 'inversion_of_control', 'practice_spring', 'spring_bean', 'web_architecture_home', 'technical_environment_home', 'inversion_of_control', 'web_architecture_home', 'prerequisite_data_2025', 'web_architecture_home', 'prerequisite_archiweb_2025', 'lecture_relational_model', 'practice_spring', 'practice_docker', 'lecture_db_integrity', 'lecture_relational_model', 'activity_relational_model', 'lecture_relational_algebra', 'activity_relational_model_correction', 'lecture_modeling_normalization', 'activity_conceptual_modeling', 'web_architecture_home', 'technical_environment_home', 'documentation_docker', 'practice_docker', 'practice_docker_advanced', 'web_architecture_home', 'lecture_conceptual_modeling', 'activity_conceptual_modeling', 'activity_conceptual_modeling_correction', 'activity_conceptual_modeling_advanced', 'activity_decomposition', 'lecture_normalization', 'lecture_independence_views', 'prerequisite_archiweb_2025', 'lecture_jpa', 'lecture_xml', 'lecture_jaxb', 'technical_environment_home', 'spring_bean', 'lecture_modeling_normalization', 'lecture_conceptual_modeling', 'activity_conceptual_modeling', 'lecture_normalization', 'activity_sql', 'activity_sql_correction', 'practice_sql', 'documentation_rdbms', 'practice_postgresql', 'practice_docker', 'documentation_docker', 'practice_docker_advanced', 'documentation_rdbms', 'practice_postgresql', 'technical_environment_home', 'practice_docker', 'practice_sql_correction', 'lecture_transaction', 'practice_transaction', 'activity_sql', 'practice_sql', 'web_architecture_home', 'lecture_transaction', 'practice_transaction', 'prerequisite_data_2025', 'lecture_indexation', 'practice_indexation', 'lecture_mvc_spring', 'lecture_jpa', 'lecture_transaction', 'practice_transaction', 'practice_transaction_correction', 'lecture_modeling_normalization', 'lecture_conceptual_modeling', 'activity_conceptual_modeling', 'lecture_normalization', 'activity_normalization', 'lecture_isolation', 'activity_sql', 'practice_sql', 'lecture_db_integrity', 'lecture_relational_model', 'web_architecture_home', 'lecture_technical_architecture', 'lecture_mvc_spring', 'lecture_software_architecture', 'lecture_dto', 'lecture_xml', 'lecture_normalization', 'lecture_jpa', 'lecture_mvc_spring', 'lecture_normalization', 'practice_jpa', 'lecture_normalization', 'web_architecture_home', 'practice_spring_2tiers', 'practice_jpa_advanced', 'lecture_technical_architecture', 'lecture_conceptual_modeling', 'activity_conceptual_modeling', 'lecture_normalization', 'lecture_mvc_spring', 'lecture_jpa', 'web_architecture_home', 'activity_conceptual_modeling', 'lecture_conceptual_modeling', 'lecture_relational_model', 'lecture_db_integrity', 'lecture_relational_model', 'lecture_db_integrity', 'activity_relational_model', 'lecture_modeling_normalization', 'lecture_conceptual_modeling', 'lecture_normalization', 'activity_sql', 'practice_sql', 'lecture_transaction', 'practice_transaction', 'web_architecture_home', 'lecture_mvc_spring', 'practice_spring_2tiers', 'lecture_normalization', 'web_architecture_home', 'practice_spring_2tiers_ext', 'lecture_dto', 'lecture_jpa', 'web_architecture_home', 'practice_spring_2tiers_ext', 'web_architecture_home', 'technical_environment_home']",13.52,success
2550,"['technical_environment_home', 'prerequisite_techenv_2025', 'spring_bean', 'documentation_docker', 'practice_docker', 'practice_docker_advanced', 'practice_postgresql', 'documentation_programming', 'practice_spring', 'technical_environment_home', 'web_architecture_home', 'lecture_technical_architecture', 'lecture_software_architecture', 'lecture_jpa', 'lecture_relational_model', 'lecture_db_integrity', 'activity_relational_model', 'lecture_conceptual_modeling', 'web_architecture_home', 'lecture_relational_model', 'lecture_db_integrity', 'lecture_relational_algebra', 'activity_relational_model', 'activity_relational_model_correction', 'technical_environment_home', 'prerequisite_techenv_2025', 'inversion_of_control', 'documentation_docker', 'practice_docker', 'practice_docker_advanced', 'documentation_rdbms', 'practice_postgresql', 'documentation_programming', 'spring_bean', 'practice_spring', 'web_architecture_home', 'lecture_relational_model', 'web_architecture_home', 'technical_environment_home', 'lecture_relational_model', 'activity_relational_model', 'lecture_modeling_normalization', 'lecture_conceptual_modeling', 'activity_conceptual_modeling', 'lecture_normalization', 'activity_conceptual_modeling_correction', 'activity_conceptual_modeling', 'activity_conceptual_modeling_correction', 'lecture_normalization', 'activity_sql', 'web_architecture_home', 'technical_environment_home', 'lecture_technical_architecture', 'lecture_normalization', 'activity_normalization', 'activity_conceptual_modeling_advanced', 'activity_normalization_correction', 'lecture_jpa', 'lecture_mvc_spring', 'activity_decomposition', 'activity_sql', 'activity_sql_correction', 'technical_environment_home', 'web_architecture_home', 'lecture_technical_architecture', 'lecture_software_architecture', 'lecture_dto', 'lecture_json', 'practice_sql', 'activity_decomposition', 'activity_normalization', 'practice_advanced_sql', 'practice_spring_2tiers', 'web_architecture_home', 'lecture_technical_architecture', 'lecture_software_architecture', 'lecture_dto', 'prerequisite_archiweb_2025', 'lecture_mvc_spring', 'lecture_jpa', 'practice_jpa', 'practice_jpa_advanced', 'practice_spring_2tiers', 'practice_transaction', 'lecture_xml', 'lecture_json', 'practice_json', 'practice_xml', 'technical_environment_home', 'practice_spring_2tiers_ext', 'practice_spring', 'documentation_programming', 'lecture_relational_model', 'lecture_db_integrity', 'activity_relational_model', 'lecture_modeling_normalization', 'lecture_conceptual_modeling', 'lecture_normalization', 'activity_sql', 'lecture_transaction', 'practice_sql', 'web_architecture_home', 'practice_spring_2tiers', 'web_architecture_home', 'lecture_xml', 'practice_xml', 'technical_environment_home', 'web_architecture_home', 'lecture_normalization', 'web_architecture_home', 'practice_spring_2tiers_ext', 'lecture_dto', 'lecture_software_architecture', 'lecture_conceptual_modeling']",18.85,success
2551,"['technical_environment_home', 'prerequisite_techenv_2025', 'practice_docker', 'documentation_docker', 'practice_docker', 'practice_postgresql', 'documentation_docker', 'technical_environment_home', 'web_architecture_home', 'practice_postgresql', 'practice_docker', 'practice_spring', 'lecture_relational_model', 'lecture_db_integrity', 'activity_relational_model', 'documentation_docker', 'lecture_db_integrity', 'lecture_modeling_normalization', 'activity_conceptual_modeling', 'lecture_conceptual_modeling', 'activity_conceptual_modeling_correction', 'lecture_normalization', 'activity_normalization', 'activity_sql', 'technical_environment_home', 'practice_postgresql', 'documentation_docker', 'technical_environment_home', 'practice_postgresql', 'documentation_programming', 'practice_spring', 'web_architecture_home', 'practice_sql', 'activity_sql', 'activity_sql_correction', 'documentation_docker', 'practice_sql', 'activity_sql', 'practice_sql_correction', 'documentation_docker', 'practice_sql', 'lecture_relational_model', 'lecture_db_integrity', 'activity_relational_model', 'lecture_modeling_normalization', 'lecture_conceptual_modeling', 'activity_conceptual_modeling', 'lecture_normalization', 'activity_normalization', 'documentation_docker', 'web_architecture_home', 'lecture_transaction', 'practice_transaction', 'practice_transaction_correction', 'lecture_jpa', 'practice_jpa', 'practice_transaction', 'documentation_docker', 'practice_transaction', 'lecture_technical_architecture', 'documentation_docker', 'web_architecture_home', 'lecture_jpa', 'documentation_docker', 'lecture_jpa', 'practice_jpa', 'documentation_docker', 'web_architecture_home', 'lecture_dto', 'lecture_jpa', 'practice_jpa', 'practice_jpa_advanced', 'lecture_xml', 'practice_xml', 'practice_spring_2tiers', 'practice_spring_2tiers_ext', 'lecture_mvc_spring', 'lecture_technical_architecture', 'lecture_software_architecture', 'lecture_dto', 'lecture_relational_model', 'lecture_db_integrity', 'activity_relational_model', 'lecture_modeling_normalization', 'lecture_conceptual_modeling', 'lecture_normalization', 'activity_decomposition', 'activity_normalization', 'activity_sql', 'practice_sql', 'lecture_transaction', 'activity_conceptual_modeling', 'documentation_docker', 'web_architecture_home', 'practice_spring_2tiers', 'practice_spring_2tiers_ext', 'lecture_dto', 'documentation_docker', 'lecture_relational_model', 'lecture_db_integrity', 'activity_relational_model', 'lecture_conceptual_modeling', 'lecture_normalization']",7.96,failure
2552,"['technical_environment_home', 'prerequisite_techenv_2025', 'documentation_docker', 'practice_docker', 'practice_postgresql', 'web_architecture_home', 'prerequisite_archiweb_2025', 'technical_environment_home', 'prerequisite_techenv_2025', 'practice_postgresql', 'documentation_docker', 'practice_docker', 'technical_environment_home', 'prerequisite_techenv_2025', 'practice_postgresql', 'technical_environment_home', 'prerequisite_data_2025', 'lecture_relational_model', 'lecture_db_integrity', 'activity_relational_model', 'lecture_modeling_normalization', 'lecture_conceptual_modeling', 'activity_sql', 'lecture_db_tools', 'practice_sql', 'technical_environment_home', 'documentation_docker', 'web_architecture_home', 'lecture_normalization', 'activity_relational_model_correction', 'lecture_relational_algebra', 'lecture_modeling_normalization', 'lecture_conceptual_modeling', 'activity_conceptual_modeling', 'prerequisite_data_2025', 'lecture_conceptual_modeling', 'activity_conceptual_modeling', 'activity_conceptual_modeling_correction', 'lecture_normalization', 'activity_normalization', 'activity_normalization_correction', 'web_architecture_home', 'prerequisite_archiweb_2025', 'lecture_technical_architecture', 'lecture_software_architecture', 'lecture_dto', 'lecture_mvc_spring', 'lecture_jpa', 'practice_jpa', 'web_architecture_home', 'prerequisite_archiweb_2025', 'lecture_mvc_spring', 'technical_environment_home', 'prerequisite_techenv_2025', 'documentation_programming', 'practice_spring', 'documentation_programming', 'technical_environment_home', 'web_architecture_home', 'prerequisite_archiweb_2025', 'practice_jpa', 'lecture_jpa', 'documentation_programming', 'inversion_of_control', 'web_architecture_home', 'prerequisite_archiweb_2025', 'practice_jpa', 'web_architecture_home', 'practice_jpa', 'web_architecture_home', 'prerequisite_archiweb_2025', 'lecture_mvc_spring', 'prerequisite_archiweb_2025', 'lecture_mvc_spring', 'lecture_jpa', 'lecture_mvc_spring', 'practice_spring_2tiers', 'documentation_programming', 'prerequisite_archiweb_2025', 'technical_environment_home', 'web_architecture_home', 'lecture_mvc_spring', 'practice_jpa', 'practice_spring_2tiers', 'lecture_technical_architecture', 'prerequisite_data_2025', 'prerequisite_archiweb_2025', 'practice_json', 'lecture_jaxb', 'practice_schema_xml', 'lecture_conceptual_modeling', 'prerequisite_data_2025', 'activity_relational_model']",16.1,success
2553,"['technical_environment_home', 'documentation_docker', 'documentation_programming', 'practice_docker', 'practice_postgresql', 'documentation_docker', 'practice_docker_advanced', 'documentation_rdbms', 'lecture_relational_model', 'lecture_db_integrity', 'lecture_relational_algebra', 'activity_relational_model', 'technical_environment_home', 'documentation_rdbms', 'practice_postgresql', 'documentation_programming', 'inversion_of_control', 'spring_bean', 'practice_spring', 'web_architecture_home', 'lecture_technical_architecture', 'lecture_software_architecture', 'lecture_dto', 'lecture_mvc_spring', 'lecture_jpa', 'practice_jpa', 'practice_docker', 'practice_spring', 'web_architecture_home', 'practice_jpa', 'lecture_jpa', 'practice_jpa_advanced', 'lecture_relational_model', 'activity_relational_model', 'lecture_modeling_normalization', 'activity_conceptual_modeling', 'activity_conceptual_modeling_correction', 'activity_conceptual_modeling_advanced', 'activity_conceptual_modeling_advanced_correction', 'lecture_transaction', 'practice_indexation', 'practice_transaction', 'documentation_rdbms', 'practice_postgresql', 'web_architecture_home', 'lecture_transaction', 'practice_transaction', 'lecture_relational_model', 'lecture_db_integrity', 'activity_relational_model', 'activity_relational_model_correction', 'lecture_modeling_normalization', 'lecture_conceptual_modeling', 'web_architecture_home', 'lecture_mvc_spring', 'lecture_transaction', 'lecture_mvc_spring', 'lecture_transaction', 'lecture_mvc_spring', 'lecture_technical_architecture', 'lecture_jpa', 'practice_jpa', 'practice_jpa_advanced', 'web_architecture_home', 'practice_jpa', 'practice_jpa_advanced', 'practice_spring_2tiers', 'lecture_modeling_normalization', 'lecture_conceptual_modeling', 'activity_conceptual_modeling', 'lecture_normalization', 'activity_normalization', 'activity_normalization_correction', 'web_architecture_home', 'lecture_json', 'practice_json', 'lecture_xml', 'lecture_validity', 'lecture_jaxb', 'practice_xml', 'web_architecture_home', 'lecture_modeling_normalization', 'lecture_conceptual_modeling']",14.56,success
