student_id,sequence
256,"['technical_environment_home', 'documentation_docker', 'practice_docker_advanced', 'technical_environment_home', 'documentation_docker', 'lecture_relational_model', 'lecture_db_integrity', 'lecture_relational_algebra', 'activity_relational_model', 'activity_relational_model_correction', 'prerequisite_data_2025', 'lecture_modeling_normalization', 'lecture_conceptual_modeling', 'activity_conceptual_modeling', 'lecture_relational_model', 'technical_environment_home', 'prerequisite_techenv_2025', 'documentation_docker', 'practice_docker', 'practice_docker_advanced', 'documentation_rdbms', 'practice_postgresql', 'prerequisite_data_2025', 'lecture_modeling_normalization', 'lecture_conceptual_modeling', 'activity_conceptual_modeling', 'activity_conceptual_modeling_correction', 'activity_conceptual_modeling_advanced', 'activity_conceptual_modeling_advanced_correction', 'lecture_normalization', 'activity_normalization', 'activity_normalization_correction', 'activity_decomposition', 'lecture_independence_views', 'practice_independence_views', 'activity_decomposition_correction', 'lecture_normalization', 'activity_decomposition', 'activity_sql', 'activity_sql_correction', 'prerequisite_data_2025', 'activity_sql', 'activity_sql_correction', 'practice_sql', 'practice_sql_correction', 'technical_environment_home', 'documentation_docker', 'practice_docker', 'practice_docker_advanced', 'activity_normalization', 'lecture_transaction', 'practice_transaction', 'practice_transaction_correction', 'web_architecture_home', 'prerequisite_data_2025', 'lecture_transaction', 'practice_transaction', 'activity_sql', 'practice_sql', 'activity_normalization', 'lecture_normalization', 'practice_transaction_correction', 'web_architecture_home', 'prerequisite_archiweb_2025', 'practice_spring_2tiers', 'web_architecture_home', 'prerequisite_archiweb_2025', 'lecture_mvc_spring', 'practice_jpa', 'lecture_jpa', 'web_architecture_home', 'prerequisite_archiweb_2025', 'lecture_mvc_spring', 'practice_jpa', 'practice_spring_2tiers', 'lecture_xml', 'practice_xml', 'practice_json', 'prerequisite_data_2025', 'lecture_relational_model', 'lecture_db_integrity', 'lecture_relational_algebra', 'activity_relational_model', 'lecture_relational_algebra', 'activity_relational_model', 'activity_conceptual_modeling', 'lecture_normalization', 'lecture_db_integrity', 'lecture_modeling_normalization', 'lecture_conceptual_modeling', 'lecture_normalization', 'lecture_independence_views', 'activity_relational_model', 'activity_conceptual_modeling', 'activity_normalization', 'activity_decomposition', 'practice_independence_views', 'activity_sql', 'practice_sql', 'practice_advanced_sql', 'lecture_indexation', 'lecture_transaction', 'practice_transaction', 'web_architecture_home', 'prerequisite_archiweb_2025', 'lecture_json', 'lecture_mvc_spring', 'practice_spring_2tiers', 'prerequisite_data_2025', 'lecture_conceptual_modeling', 'activity_conceptual_modeling', 'activity_conceptual_modeling_correction', 'web_architecture_home', 'practice_spring_2tiers', 'practice_spring_2tiers_ext', 'lecture_dto', 'activity_conceptual_modeling', 'activity_conceptual_modeling_correction', 'lecture_conceptual_modeling', 'technical_environment_home', 'activity_relational_model', 'lecture_conceptual_modeling']"
2561,"['technical_environment_home', 'documentation_docker', 'technical_environment_home', 'documentation_docker', 'practice_docker', 'technical_environment_home', 'documentation_docker', 'practice_docker', 'technical_environment_home', 'practice_docker', 'practice_docker_advanced', 'documentation_rdbms', 'practice_postgresql', 'documentation_programming', 'practice_postgresql', 'inversion_of_control', 'practice_spring', 'lecture_relational_model', 'lecture_db_integrity', 'activity_relational_model', 'activity_relational_model_correction', 'activity_relational_model', 'lecture_modeling_normalization', 'technical_environment_home', 'lecture_conceptual_modeling', 'activity_relational_model', 'activity_relational_model_correction', 'activity_conceptual_modeling', 'web_architecture_home', 'lecture_independence_views', 'lecture_modeling_normalization', 'lecture_normalization', 'activity_normalization', 'activity_normalization_correction', 'activity_normalization', 'activity_normalization_correction', 'activity_normalization', 'lecture_normalization', 'activity_normalization', 'lecture_normalization', 'lecture_modeling_normalization', 'activity_normalization', 'activity_normalization_correction', 'activity_normalization', 'activity_decomposition', 'activity_decomposition_correction', 'activity_sql', 'activity_normalization', 'activity_decomposition', 'activity_normalization', 'activity_decomposition', 'activity_conceptual_modeling_advanced', 'activity_conceptual_modeling', 'activity_decomposition', 'activity_decomposition_correction', 'activity_decomposition', 'activity_decomposition_correction', 'activity_sql', 'activity_sql_correction', 'activity_sql', 'activity_sql_correction', 'activity_sql', 'practice_sql', 'practice_advanced_sql', 'practice_sql', 'activity_sql', 'practice_sql_correction', 'practice_transaction', 'lecture_transaction', 'practice_transaction_correction', 'web_architecture_home', 'practice_jpa', 'practice_jpa_advanced', 'practice_jpa', 'practice_jpa_advanced', 'web_architecture_home', 'practice_jpa_advanced', 'practice_spring_2tiers', 'practice_jpa_advanced', 'practice_jpa', 'practice_jpa_advanced', 'web_architecture_home', 'practice_jpa_advanced', 'web_architecture_home', 'practice_jpa_advanced', 'practice_spring_2tiers', 'lecture_xml', 'practice_xml', 'lecture_conceptual_modeling', 'web_architecture_home', 'lecture_json', 'practice_json', 'web_architecture_home', 'lecture_mvc_spring', 'practice_spring_2tiers', 'web_architecture_home', 'practice_spring_2tiers', 'technical_environment_home', 'practice_postgresql', 'documentation_docker', 'practice_docker', 'documentation_programming', 'practice_spring', 'practice_docker', 'technical_environment_home', 'practice_docker', 'documentation_programming', 'practice_spring', 'web_architecture_home', 'practice_spring_2tiers', 'web_architecture_home', 'practice_spring_2tiers', 'technical_environment_home', 'web_architecture_home', 'practice_jpa', 'practice_jpa_advanced', 'lecture_relational_model', 'lecture_db_integrity', 'activity_relational_model', 'activity_relational_model_correction', 'lecture_modeling_normalization', 'lecture_conceptual_modeling', 'activity_conceptual_modeling', 'lecture_normalization', 'activity_normalization', 'activity_decomposition', 'activity_conceptual_modeling', 'lecture_normalization', 'activity_decomposition', 'lecture_conceptual_modeling', 'activity_conceptual_modeling', 'activity_conceptual_modeling_correction', 'activity_conceptual_modeling', 'lecture_conceptual_modeling', 'activity_conceptual_modeling_correction', 'lecture_conceptual_modeling', 'technical_environment_home', 'documentation_docker', 'practice_docker', 'web_architecture_home', 'practice_spring_2tiers', 'web_architecture_home', 'practice_spring_2tiers', 'web_architecture_home', 'practice_spring_2tiers_ext', 'web_architecture_home', 'practice_spring_2tiers_ext', 'web_architecture_home', 'lecture_conceptual_modeling', 'practice_spring_2tiers_ext', 'lecture_normalization', 'activity_conceptual_modeling', 'lecture_conceptual_modeling', 'lecture_normalization', 'activity_normalization', 'activity_decomposition', 'activity_conceptual_modeling', 'lecture_conceptual_modeling', 'web_architecture_home', 'lecture_conceptual_modeling', 'technical_environment_home', 'lecture_conceptual_modeling', 'web_architecture_home', 'activity_conceptual_modeling', 'lecture_normalization', 'lecture_conceptual_modeling', 'activity_conceptual_modeling', 'lecture_normalization']"
2562,"['technical_environment_home', 'documentation_docker', 'practice_docker', 'practice_docker_advanced', 'documentation_rdbms', 'practice_postgresql', 'documentation_programming', 'inversion_of_control', 'spring_bean', 'practice_spring', 'web_architecture_home', 'documentation_rdbms', 'documentation_docker', 'practice_docker', 'documentation_docker', 'practice_docker', 'practice_postgresql', 'documentation_programming', 'practice_spring', 'spring_bean', 'inversion_of_control', 'practice_docker', 'prerequisite_data_2025', 'lecture_relational_model', 'lecture_db_integrity', 'activity_relational_model', 'activity_relational_model_correction', 'practice_docker', 'documentation_rdbms', 'prerequisite_data_2025', 'activity_relational_model', 'lecture_relational_model', 'lecture_db_integrity', 'lecture_modeling_normalization', 'lecture_conceptual_modeling', 'lecture_normalization', 'activity_conceptual_modeling', 'activity_conceptual_modeling_correction', 'lecture_conceptual_modeling', 'lecture_normalization', 'activity_normalization', 'activity_normalization_correction', 'activity_decomposition', 'practice_docker', 'prerequisite_data_2025', 'web_architecture_home', 'technical_environment_home', 'lecture_transaction', 'practice_transaction', 'practice_sql', 'activity_sql', 'documentation_docker', 'practice_postgresql', 'documentation_programming', 'activity_sql_correction', 'practice_sql_correction', 'practice_docker', 'web_architecture_home', 'prerequisite_archiweb_2025', 'practice_jpa', 'lecture_technical_architecture', 'prerequisite_data_2025', 'lecture_modeling_normalization', 'lecture_conceptual_modeling', 'practice_spring_2tiers_ext', 'practice_jpa_advanced', 'lecture_xml', 'practice_json', 'practice_docker', 'web_architecture_home', 'activity_relational_model', 'lecture_conceptual_modeling', 'technical_environment_home', 'practice_xml', 'lecture_json', 'practice_docker', 'web_architecture_home', 'lecture_xml', 'practice_xml', 'lecture_json', 'practice_json', 'practice_spring_2tiers', 'lecture_mvc_spring', 'practice_jpa_advanced', 'lecture_modeling_normalization', 'practice_docker', 'activity_relational_model', 'lecture_db_integrity', 'lecture_relational_model', 'lecture_conceptual_modeling', 'activity_conceptual_modeling', 'lecture_normalization', 'lecture_modeling_normalization', 'practice_docker', 'technical_environment_home', 'lecture_db_integrity', 'activity_relational_model', 'lecture_modeling_normalization', 'lecture_conceptual_modeling', 'activity_conceptual_modeling', 'activity_normalization', 'activity_normalization_correction', 'activity_decomposition', 'web_architecture_home', 'practice_spring_2tiers_ext', 'lecture_dto', 'documentation_docker', 'activity_normalization', 'activity_decomposition', 'activity_conceptual_modeling', 'lecture_conceptual_modeling', 'practice_docker', 'lecture_conceptual_modeling', 'technical_environment_home']"
2563,"['technical_environment_home', 'prerequisite_techenv_2025', 'documentation_docker', 'technical_environment_home', 'documentation_docker', 'practice_docker', 'documentation_rdbms', 'practice_postgresql', 'documentation_programming', 'inversion_of_control', 'spring_bean', 'practice_spring', 'prerequisite_data_2025', 'lecture_relational_model', 'lecture_db_integrity', 'lecture_relational_algebra', 'activity_relational_model', 'lecture_modeling_normalization', 'technical_environment_home', 'lecture_conceptual_modeling', 'activity_conceptual_modeling', 'lecture_conceptual_modeling', 'activity_conceptual_modeling_correction', 'activity_conceptual_modeling_advanced', 'lecture_normalization', 'activity_decomposition', 'activity_normalization', 'activity_normalization_correction', 'lecture_independence_views', 'practice_independence_views', 'activity_decomposition_correction', 'web_architecture_home', 'activity_sql', 'practice_sql', 'practice_advanced_sql', 'practice_sql', 'practice_advanced_sql', 'lecture_transaction', 'practice_transaction', 'lecture_transaction', 'web_architecture_home', 'practice_spring_2tiers', 'practice_jpa', 'web_architecture_home', 'practice_jpa_advanced', 'practice_jpa', 'practice_spring_2tiers', 'web_architecture_home', 'practice_jpa_advanced', 'lecture_xml', 'lecture_validity', 'practice_xml', 'web_architecture_home', 'lecture_json', 'practice_json', 'web_architecture_home', 'lecture_json', 'web_architecture_home', 'lecture_mvc_spring', 'practice_spring_2tiers', 'web_architecture_home', 'lecture_mvc_spring', 'lecture_modeling_normalization', 'lecture_conceptual_modeling', 'web_architecture_home', 'practice_spring_2tiers_ext', 'web_architecture_home', 'technical_environment_home', 'lecture_relational_model', 'lecture_modeling_normalization', 'activity_conceptual_modeling', 'lecture_normalization', 'lecture_db_integrity', 'lecture_relational_algebra', 'activity_relational_model']"
2564,"['technical_environment_home', 'prerequisite_techenv_2025', 'inversion_of_control', 'documentation_rdbms', 'web_architecture_home', 'prerequisite_data_2025', 'lecture_relational_model', 'lecture_db_integrity', 'activity_relational_model', 'activity_relational_model_correction', 'lecture_modeling_normalization', 'lecture_conceptual_modeling', 'activity_conceptual_modeling', 'activity_conceptual_modeling_correction', 'web_architecture_home', 'technical_environment_home', 'prerequisite_data_2025', 'lecture_normalization', 'activity_sql', 'activity_sql_correction', 'practice_sql', 'documentation_rdbms', 'practice_postgresql', 'practice_sql_correction', 'prerequisite_data_2025', 'practice_advanced_sql', 'practice_sql', 'practice_sql_correction', 'activity_sql', 'activity_sql_correction', 'practice_advanced_sql', 'lecture_transaction', 'practice_transaction', 'prerequisite_data_2025', 'web_architecture_home', 'lecture_mvc_spring', 'practice_xml', 'lecture_xml', 'technical_environment_home', 'documentation_rdbms', 'practice_postgresql', 'documentation_docker', 'prerequisite_techenv_2025', 'spring_bean', 'practice_docker', 'practice_docker_advanced', 'practice_spring', 'inversion_of_control', 'documentation_programming', 'inversion_of_control', 'documentation_programming', 'lecture_json', 'practice_json', 'web_architecture_home', 'lecture_mvc_spring', 'lecture_technical_architecture', 'lecture_jpa', 'practice_jpa', 'practice_jpa_advanced', 'practice_spring_2tiers_ext', 'practice_spring_2tiers', 'technical_environment_home', 'prerequisite_techenv_2025', 'documentation_docker', 'practice_docker', 'documentation_rdbms', 'practice_postgresql', 'documentation_programming', 'spring_bean', 'inversion_of_control', 'practice_spring', 'web_architecture_home', 'practice_spring', 'spring_bean', 'web_architecture_home', 'spring_bean', 'web_architecture_home', 'prerequisite_techenv_2025', 'prerequisite_archiweb_2025', 'lecture_technical_architecture', 'lecture_software_architecture', 'lecture_mvc_spring', 'practice_spring_2tiers', 'practice_spring_2tiers_ext', 'lecture_xml', 'lecture_validity', 'lecture_parser', 'lecture_technical_architecture', 'prerequisite_archiweb_2025', 'practice_xml', 'practice_schema_xml', 'lecture_relational_model', 'lecture_db_integrity', 'lecture_relational_algebra', 'prerequisite_data_2025', 'lecture_modeling_normalization', 'lecture_conceptual_modeling', 'activity_conceptual_modeling', 'activity_conceptual_modeling_correction', 'activity_conceptual_modeling_advanced', 'activity_conceptual_modeling_advanced_correction', 'lecture_normalization', 'practice_transaction', 'technical_environment_home', 'web_architecture_home', 'prerequisite_archiweb_2025', 'practice_spring_2tiers_ext', 'practice_spring_2tiers', 'technical_environment_home', 'lecture_dto', 'lecture_xml']"
2565,"['technical_environment_home', 'documentation_docker', 'practice_docker', 'practice_postgresql', 'documentation_programming', 'practice_spring', 'technical_environment_home', 'web_architecture_home', 'lecture_relational_model', 'lecture_db_integrity', 'activity_relational_model', 'activity_conceptual_modeling', 'activity_conceptual_modeling_correction', 'prerequisite_data_2025', 'lecture_modeling_normalization', 'activity_conceptual_modeling', 'activity_conceptual_modeling_correction', 'activity_normalization', 'activity_normalization_correction', 'practice_sql', 'activity_sql', 'activity_decomposition', 'activity_decomposition_correction', 'practice_sql', 'lecture_relational_model', 'technical_environment_home', 'documentation_docker', 'practice_docker', 'documentation_rdbms', 'practice_postgresql', 'lecture_transaction', 'practice_transaction', 'lecture_isolation', 'web_architecture_home', 'practice_jpa', 'practice_jpa_advanced', 'web_architecture_home', 'practice_jpa_advanced', 'lecture_xml', 'web_architecture_home', 'practice_json', 'lecture_json', 'lecture_validity', 'web_architecture_home', 'practice_spring_2tiers', 'web_architecture_home', 'lecture_mvc_spring', 'lecture_jpa', 'practice_spring_2tiers', 'lecture_normalization', 'lecture_conceptual_modeling', 'web_architecture_home', 'practice_spring_2tiers_ext', 'technical_environment_home']"
2566,"['technical_environment_home', 'practice_docker', 'documentation_docker', 'practice_postgresql', 'documentation_programming', 'practice_spring', 'technical_environment_home', 'web_architecture_home', 'activity_relational_model', 'lecture_modeling_normalization', 'lecture_conceptual_modeling', 'activity_conceptual_modeling', 'activity_conceptual_modeling_correction', 'lecture_normalization', 'web_architecture_home', 'technical_environment_home', 'lecture_modeling_normalization', 'lecture_conceptual_modeling', 'lecture_normalization', 'activity_normalization', 'activity_normalization_correction', 'activity_decomposition', 'activity_decomposition_correction', 'activity_sql', 'web_architecture_home', 'technical_environment_home', 'activity_sql', 'practice_sql', 'activity_sql_correction', 'practice_sql_correction', 'lecture_transaction', 'practice_transaction', 'web_architecture_home', 'practice_jpa', 'practice_jpa_advanced', 'technical_environment_home', 'lecture_xml', 'practice_xml', 'technical_environment_home', 'web_architecture_home', 'lecture_json', 'practice_json', 'practice_xml', 'web_architecture_home', 'practice_spring_2tiers', 'web_architecture_home', 'practice_spring_2tiers_ext', 'lecture_dto', 'activity_sql', 'practice_sql', 'lecture_modeling_normalization', 'activity_conceptual_modeling', 'technical_environment_home', 'practice_postgresql']"
2567,"['technical_environment_home', 'documentation_docker', 'practice_docker', 'practice_docker_advanced', 'practice_postgresql', 'documentation_programming', 'practice_spring', 'technical_environment_home', 'practice_postgresql', 'lecture_relational_model', 'lecture_db_integrity', 'lecture_relational_algebra', 'activity_relational_model', 'activity_relational_model_correction', 'lecture_modeling_normalization', 'prerequisite_data_2025', 'lecture_normalization', 'technical_environment_home', 'practice_docker_advanced', 'practice_postgresql', 'documentation_rdbms', 'documentation_docker', 'lecture_modeling_normalization', 'lecture_conceptual_modeling', 'activity_conceptual_modeling', 'activity_conceptual_modeling_correction', 'lecture_normalization', 'activity_normalization', 'technical_environment_home', 'activity_sql', 'practice_sql', 'activity_sql_correction', 'documentation_rdbms', 'practice_sql_correction', 'practice_advanced_sql', 'lecture_transaction', 'practice_transaction', 'practice_transaction_correction', 'technical_environment_home', 'web_architecture_home', 'practice_jpa', 'practice_jpa_advanced', 'web_architecture_home', 'practice_jpa_advanced', 'lecture_xml', 'practice_xml', 'practice_json', 'technical_environment_home', 'activity_conceptual_modeling', 'lecture_normalization', 'lecture_modeling_normalization', 'lecture_conceptual_modeling', 'activity_conceptual_modeling_correction', 'web_architecture_home', 'lecture_json', 'practice_json', 'technical_environment_home', 'web_architecture_home', 'lecture_json', 'practice_json', 'practice_apis', 'lecture_mvc_spring', 'practice_spring_2tiers', 'lecture_technical_architecture', 'web_architecture_home', 'lecture_jpa', 'practice_jpa', 'technical_environment_home', 'lecture_conceptual_modeling', 'activity_conceptual_modeling', 'web_architecture_home', 'practice_spring_2tiers_ext', 'practice_spring_2tiers', 'technical_environment_home', 'lecture_conceptual_modeling', 'activity_conceptual_modeling', 'lecture_conceptual_modeling']"
2568,"['technical_environment_home', 'documentation_docker', 'technical_environment_home', 'documentation_docker', 'technical_environment_home', 'practice_docker', 'practice_postgresql', 'documentation_rdbms', 'documentation_programming', 'inversion_of_control', 'practice_spring', 'practice_docker_advanced', 'technical_environment_home', 'practice_docker_advanced', 'practice_postgresql', 'practice_spring', 'technical_environment_home', 'web_architecture_home', 'prerequisite_archiweb_2025', 'web_architecture_home', 'technical_environment_home', 'prerequisite_data_2025', 'lecture_relational_model', 'lecture_db_integrity', 'activity_relational_model', 'activity_relational_model_correction', 'lecture_modeling_normalization', 'lecture_conceptual_modeling', 'activity_conceptual_modeling', 'lecture_conceptual_modeling', 'activity_relational_model', 'technical_environment_home', 'web_architecture_home', 'lecture_normalization', 'activity_normalization', 'lecture_modeling_normalization', 'prerequisite_data_2025', 'activity_normalization_correction', 'activity_normalization', 'activity_decomposition', 'activity_decomposition_correction', 'activity_decomposition', 'practice_sql', 'activity_sql', 'activity_sql_correction', 'practice_sql', 'technical_environment_home', 'documentation_docker', 'practice_docker', 'prerequisite_data_2025', 'practice_advanced_sql', 'practice_transaction', 'lecture_transaction', 'practice_transaction_correction', 'web_architecture_home', 'prerequisite_archiweb_2025', 'practice_jpa', 'lecture_mvc_spring', 'practice_jpa_advanced', 'web_architecture_home', 'practice_jpa_advanced', 'practice_spring_2tiers', 'lecture_technical_architecture', 'prerequisite_archiweb_2025', 'lecture_xml', 'lecture_validity', 'practice_xml', 'technical_environment_home', 'web_architecture_home', 'lecture_normalization', 'lecture_modeling_normalization', 'lecture_conceptual_modeling', 'activity_conceptual_modeling', 'activity_conceptual_modeling_correction', 'activity_conceptual_modeling_advanced', 'activity_conceptual_modeling_advanced_correction', 'prerequisite_data_2025', 'prerequisite_archiweb_2025', 'lecture_json', 'practice_json', 'lecture_json', 'web_architecture_home', 'lecture_db_integrity', 'lecture_relational_model', 'activity_normalization', 'activity_normalization_correction', 'activity_decomposition', 'activity_relational_model', 'activity_conceptual_modeling_correction', 'activity_conceptual_modeling', 'activity_conceptual_modeling_correction', 'lecture_conceptual_modeling', 'lecture_normalization', 'activity_conceptual_modeling', 'lecture_conceptual_modeling', 'web_architecture_home', 'prerequisite_archiweb_2025', 'practice_spring_2tiers_ext', 'technical_environment_home', 'activity_conceptual_modeling', 'activity_conceptual_modeling_correction', 'lecture_conceptual_modeling', 'activity_conceptual_modeling_advanced', 'activity_conceptual_modeling_advanced_correction', 'lecture_normalization', 'technical_environment_home']"
2569,"['technical_environment_home', 'documentation_docker', 'practice_docker', 'practice_docker_advanced', 'documentation_rdbms', 'practice_postgresql', 'documentation_programming', 'inversion_of_control', 'spring_bean', 'practice_spring', 'lecture_relational_model', 'lecture_db_integrity', 'lecture_relational_algebra', 'activity_relational_model', 'activity_relational_model_correction', 'activity_sql', 'practice_advanced_sql', 'lecture_transaction', 'lecture_modeling_normalization', 'lecture_conceptual_modeling', 'technical_environment_home', 'web_architecture_home', 'activity_conceptual_modeling_advanced', 'lecture_conceptual_modeling', 'lecture_normalization', 'activity_normalization', 'activity_normalization_correction', 'activity_decomposition', 'activity_decomposition_correction', 'activity_sql', 'practice_sql', 'documentation_rdbms', 'practice_postgresql', 'activity_sql_correction', 'practice_docker', 'practice_docker_advanced', 'practice_docker', 'practice_sql_correction', 'practice_sql', 'practice_advanced_sql', 'lecture_transaction', 'practice_transaction', 'practice_transaction_correction', 'practice_advanced_sql', 'web_architecture_home', 'practice_jpa_advanced', 'practice_jpa', 'lecture_jpa', 'practice_jpa_advanced', 'practice_spring_2tiers', 'practice_jpa_advanced', 'lecture_jaxb', 'lecture_xml', 'practice_xml', 'practice_jpa_advanced', 'practice_xml', 'web_architecture_home', 'lecture_json', 'practice_json', 'practice_schema_xml', 'practice_json', 'web_architecture_home', 'practice_spring_2tiers', 'web_architecture_home', 'practice_spring_2tiers', 'web_architecture_home', 'lecture_modeling_normalization', 'lecture_normalization', 'practice_jpa_advanced', 'practice_jpa', 'lecture_jpa', 'practice_spring_2tiers', 'web_architecture_home', 'lecture_technical_architecture', 'lecture_software_architecture', 'lecture_dto', 'lecture_parser', 'practice_apis', 'lecture_mvc_spring', 'lecture_jpa', 'web_architecture_home', 'practice_spring_2tiers', 'lecture_relational_model', 'lecture_db_integrity', 'activity_relational_model', 'lecture_modeling_normalization', 'lecture_conceptual_modeling', 'activity_conceptual_modeling', 'activity_conceptual_modeling_correction', 'practice_jpa_advanced', 'lecture_normalization', 'technical_environment_home', 'web_architecture_home', 'practice_spring_2tiers_ext', 'activity_conceptual_modeling_correction', 'web_architecture_home', 'technical_environment_home', 'practice_postgresql', 'lecture_relational_model', 'lecture_conceptual_modeling', 'technical_environment_home', 'web_architecture_home']"
257,"['technical_environment_home', 'practice_docker', 'documentation_docker', 'practice_docker_advanced', 'technical_environment_home', 'documentation_docker', 'practice_docker', 'practice_docker_advanced', 'documentation_rdbms', 'practice_postgresql', 'documentation_programming', 'web_architecture_home', 'prerequisite_data_2025', 'technical_environment_home', 'documentation_programming', 'lecture_relational_model', 'lecture_db_integrity', 'activity_relational_model', 'activity_relational_model_correction', 'activity_sql', 'activity_sql_correction', 'practice_sql', 'practice_sql_correction', 'technical_environment_home', 'practice_docker', 'documentation_rdbms', 'practice_docker_advanced', 'web_architecture_home', 'lecture_transaction', 'lecture_modeling_normalization', 'lecture_conceptual_modeling', 'activity_relational_model', 'lecture_db_integrity', 'activity_conceptual_modeling', 'activity_conceptual_modeling_correction', 'lecture_normalization', 'activity_normalization', 'activity_normalization_correction', 'web_architecture_home', 'lecture_technical_architecture', 'lecture_software_architecture', 'lecture_dto', 'lecture_mvc_spring', 'lecture_jpa', 'practice_jpa', 'lecture_mvc_spring', 'lecture_transaction', 'practice_transaction', 'documentation_rdbms', 'technical_environment_home', 'practice_docker', 'practice_transaction_correction', 'prerequisite_data_2025', 'lecture_modeling_normalization', 'activity_conceptual_modeling', 'lecture_conceptual_modeling', 'lecture_transaction', 'lecture_normalization', 'lecture_independence_views', 'practice_independence_views', 'activity_decomposition', 'lecture_relational_model', 'lecture_db_integrity', 'lecture_isolation', 'practice_transaction', 'web_architecture_home', 'lecture_technical_architecture', 'lecture_software_architecture', 'lecture_dto', 'lecture_mvc_spring', 'lecture_jpa', 'practice_jpa', 'practice_jpa_advanced', 'web_architecture_home', 'practice_spring_2tiers', 'lecture_modeling_normalization', 'lecture_conceptual_modeling', 'lecture_relational_model', 'lecture_normalization', 'activity_conceptual_modeling', 'activity_conceptual_modeling_correction', 'activity_normalization', 'activity_normalization_correction', 'lecture_normalization', 'lecture_modeling_normalization', 'lecture_conceptual_modeling', 'lecture_normalization', 'web_architecture_home', 'practice_spring_2tiers_ext', 'lecture_conceptual_modeling', 'lecture_normalization', 'lecture_conceptual_modeling', 'web_architecture_home', 'lecture_modeling_normalization', 'lecture_conceptual_modeling']"
2570,"['technical_environment_home', 'web_architecture_home', 'documentation_programming', 'practice_docker', 'documentation_docker', 'technical_environment_home', 'practice_docker', 'practice_docker_advanced', 'documentation_rdbms', 'practice_postgresql', 'documentation_programming', 'inversion_of_control', 'spring_bean', 'practice_spring', 'web_architecture_home', 'lecture_technical_architecture', 'lecture_relational_model', 'lecture_db_integrity', 'lecture_relational_algebra', 'activity_relational_model', 'activity_relational_model_correction', 'lecture_modeling_normalization', 'lecture_relational_algebra', 'activity_relational_model', 'lecture_modeling_normalization', 'lecture_conceptual_modeling', 'activity_conceptual_modeling', 'prerequisite_data_2025', 'lecture_modeling_normalization', 'lecture_conceptual_modeling', 'activity_conceptual_modeling', 'lecture_normalization', 'activity_normalization', 'activity_normalization_correction', 'activity_decomposition', 'lecture_independence_views', 'activity_sql', 'technical_environment_home', 'web_architecture_home', 'prerequisite_data_2025', 'activity_sql', 'activity_sql_correction', 'practice_sql', 'practice_sql_correction', 'lecture_transaction', 'practice_advanced_sql', 'practice_transaction', 'practice_transaction_correction', 'practice_transaction', 'practice_transaction_correction', 'prerequisite_data_2025', 'practice_advanced_sql', 'technical_environment_home', 'web_architecture_home', 'practice_jpa', 'lecture_xml', 'lecture_validity', 'practice_jpa_advanced', 'web_architecture_home', 'prerequisite_archiweb_2025', 'lecture_json', 'practice_json', 'web_architecture_home', 'practice_spring_2tiers', 'web_architecture_home', 'practice_spring_2tiers', 'web_architecture_home', 'practice_spring_2tiers', 'activity_conceptual_modeling', 'web_architecture_home', 'lecture_conceptual_modeling', 'lecture_normalization', 'activity_normalization', 'activity_decomposition', 'practice_spring_2tiers', 'practice_jpa_advanced', 'lecture_relational_model', 'activity_relational_model', 'practice_advanced_sql', 'practice_advanced_sql_correction', 'practice_sql', 'practice_sql_correction', 'web_architecture_home', 'practice_spring_2tiers_ext', 'technical_environment_home', 'activity_conceptual_modeling', 'lecture_conceptual_modeling', 'lecture_relational_model', 'activity_conceptual_modeling', 'activity_conceptual_modeling_correction', 'web_architecture_home', 'lecture_relational_model', 'lecture_db_integrity', 'technical_environment_home', 'web_architecture_home']"
